Time,Walferdange_Q,Walferdange_Depth,Steinsel_Q,Steinsel_Depth,Pfaffenthal_Q,Pfaffenthal_Depth,Livange_Q,Livange_Depth,Hesperange_Q,Hesperange_Depth
2021-07-13 00:00:00,0.4284199606627226,1.2339999675750732,0.15050495974719524,2.631999969482422,0.7852428779006004,2.2980000972747803,0.10796691291034222,1.9210000038146973,0.23774892440997064,1.8070000410079956
2021-07-13 06:00:00,11.424063444137573,0.5690000057220459,9.395162761211395,1.3739999532699585,12.028568089008331,1.2869999408721924,0.23994200862944126,0.4259999990463257,16.636077761650085,1.4950000047683716
2021-07-13 12:00:00,10.730089843273163,0.515999972820282,7.114294767379761,1.0729999542236328,22.41885781288147,1.8580000400543213,0.11757519328966737,0.29499998688697815,17.15242564678192,1.565999984741211
2021-07-13 18:00:00,20.661221146583557,1.2480000257492065,18.204155564308167,2.2760000228881836,21.977645754814148,1.934999942779541,7.101104557514191,1.61899995803833,17.092003226280212,1.6100000143051147
2021-07-14 00:00:00,21.959325671195984,1.3229999542236328,18.900465965270996,2.3489999771118164,25.554147958755493,2.0789999961853027,13.13975989818573,1.9520000219345093,16.55962586402893,1.534000039100647
2021-07-14 06:00:00,13.334399461746216,0.699999988079071,11.97563350200653,1.625,16.852476000785828,1.5859999656677246,12.702996134757996,1.940999984741211,20.201194286346436,1.7339999675750732
2021-07-14 12:00:00,13.233202695846558,0.652999997138977,10.234081745147705,1.3949999809265137,20.9554523229599,1.812999963760376,4.8992617428302765,1.3940000534057617,22.558748722076416,1.878000020980835
2021-07-14 18:00:00,32.11588501930237,1.7319999933242798,23.968632221221924,2.677999973297119,40.89833736419678,2.700000047683716,5.223885476589203,1.4390000104904175,30.08968949317932,2.2200000286102295
2021-07-15 00:00:00,90.62334060668945,2.7669999599456787,63.36771488189697,3.5409998893737793,123.43002319335938,4.755000114440918,21.322337985038757,2.134999990463257,58.22329044342041,3.1080000400543213
2021-07-15 06:00:00,102.89490222930908,2.9630000591278076,82.7101981639862,3.7309999465942383,161.28549098968506,5.440999984741211,98.967524766922,2.825000047683716,98.20018291473389,3.999000072479248
2021-07-15 12:00:00,98.4223461151123,2.8910000324249268,76.49497032165527,3.671999931335449,171.973614692688,5.563000202178955,90.03218531608582,2.763000011444092,162.56954669952393,5.114999771118164
2021-07-15 18:00:00,101.955726146698,2.943000078201294,80.58426856994629,3.7090001106262207,174.51635360717773,5.690999984741211,40.84144949913025,2.364000082015991,142.86301612854004,4.870999813079834
2021-07-16 00:00:00,94.20113801956177,2.8369998931884766,72.81784355640411,3.63700008392334,135.43726444244385,4.9079999923706055,28.513202667236328,2.2339999675750732,98.9014196395874,4.116000175476074
2021-07-16 06:00:00,76.58893585205078,2.5989999771118164,56.78222119808197,3.4730000495910645,91.20712280273438,3.999000072479248,20.790634155273438,2.125999927520752,60.932241678237915,3.2790000438690186
2021-07-16 12:00:00,45.380765199661255,2.1500000953674316,37.48888313770294,3.2079999446868896,51.69479489326477,3.0209999084472656,15.906628966331482,2.0320000648498535,36.80287480354309,2.513000011444092
2021-07-16 18:00:00,23.76300573348999,1.4709999561309814,20.690460801124573,2.578000068664551,33.25548768043518,2.365000009536743,9.856057465076447,1.8179999589920044,27.95968472957611,2.1600000858306885
2021-07-17 00:00:00,17.135356962680817,0.9760000109672546,14.668312072753906,1.9609999656677246,24.43492591381073,1.99399995803833,6.338500827550888,1.5290000438690186,21.967962980270386,1.878999948501587
2021-07-17 06:00:00,13.737236559391022,0.7110000252723694,11.757588386535645,1.5740000009536743,18.061034083366394,1.6660000085830688,3.7511499226093292,1.2269999980926514,16.647847890853882,1.5740000009536743
