Time,Walferdange_Q,Walferdange_Depth,Steinsel_Q,Steinsel_Depth,Pfaffenthal_Q,Pfaffenthal_Depth,Livange_Q,Livange_Depth,Hesperange_Q,Hesperange_Depth
2021-07-13 00:00:00,0.4284199606627226,1.2339999675750732,0.15050495974719524,2.631999969482422,0.7852428779006004,2.2980000972747803,0.10796691291034222,1.9210000038146973,0.23774892440997064,1.8070000410079956
2021-07-13 06:00:00,11.424063444137573,0.5690000057220459,9.395162761211395,1.3739999532699585,12.028568089008331,1.2869999408721924,0.23994200862944126,0.4259999990463257,16.636077761650085,1.4950000047683716
2021-07-13 12:00:00,6.8030595779418945,0.35899999737739563,4.868066906929016,0.8460000157356262,12.987311780452728,1.2860000133514404,0.0,0.2409999966621399,12.077562510967255,1.2760000228881836
2021-07-13 18:00:00,12.050223350524902,0.5799999833106995,8.437747061252594,1.1859999895095825,16.147358417510986,1.5460000038146973,0.06708204047754407,0.26499998569488525,9.956942796707153,1.0240000486373901
2021-07-14 00:00:00,13.733069598674774,0.7379999756813049,12.921103835105896,1.6779999732971191,11.48246020078659,1.2369999885559082,2.417675629258156,1.0579999685287476,11.161953806877136,1.2000000476837158
2021-07-14 06:00:00,10.12556254863739,0.5019999742507935,8.05070012807846,1.2089999914169312,13.559803664684296,1.3489999771118164,4.61072102189064,1.3329999446868896,11.320862174034119,1.152999997138977
2021-07-14 12:00:00,9.195347726345062,0.4580000042915344,6.883396804332733,1.069000005722046,11.51308000087738,1.2120000123977661,4.011250361800194,1.2660000324249268,11.141834557056427,1.13100004196167
2021-07-14 18:00:00,18.545167446136475,0.9900000095367432,15.29843270778656,1.840000033378601,24.316648840904236,2.0490000247955322,6.046169251203537,1.5210000276565552,21.25272035598755,1.7690000534057617
2021-07-15 00:00:00,40.11735916137695,1.996999979019165,28.82088292390108,2.9719998836517334,49.869476556777954,2.984999895095825,13.63965094089508,1.968999981880188,28.65020215511322,2.1459999084472656
2021-07-15 06:00:00,85.20665168762207,2.697000026702881,58.883973360061646,3.493000030517578,118.17439079284668,4.629000186920166,30.82726538181305,2.260999917984009,65.64049243927002,3.2829999923706055
2021-07-15 12:00:00,85.85601091384888,2.7239999771118164,64.53733623027802,3.553999900817871,103.5870885848999,4.284999847412109,73.18345189094543,2.63700008392334,77.72586822509766,3.622999906539917
2021-07-15 18:00:00,69.71829652786255,2.500999927520752,49.28018867969513,3.388000011444092,117.91127920150757,4.453999996185303,36.154624819755554,2.319000005722046,109.08007860183716,4.267000198364258
2021-07-16 00:00:00,83.1786322593689,2.6740000247955322,58.891271352767944,3.49399995803833,115.02364158630371,4.482999801635742,24.771443605422974,2.186000108718872,83.41251850128174,3.806999921798706
2021-07-16 06:00:00,67.61157274246216,2.4860000610351562,50.73660343885422,3.4070000648498535,77.36913442611694,3.678999900817871,19.498156011104584,2.1029999256134033,50.15418529510498,2.9570000171661377
2021-07-16 12:00:00,36.929060220718384,1.9630000591278076,31.039381325244904,3.061000108718872,43.74471426010132,2.7769999504089355,15.906628966331482,2.0320000648498535,33.68625998497009,2.3889999389648438
2021-07-16 18:00:00,21.68907880783081,1.312000036239624,18.526275157928467,2.374000072479248,31.691715717315674,2.296999931335449,11.11061155796051,1.878000020980835,27.754717469215393,2.1449999809265137
2021-07-17 00:00:00,17.234797179698944,0.9760000109672546,14.658492803573608,1.9429999589920044,25.066128373146057,2.0220000743865967,7.877333164215088,1.6699999570846558,23.03369700908661,1.9290000200271606
