Time,Walferdange_Q,Walferdange_Depth,Steinsel_Q,Steinsel_Depth,Pfaffenthal_Q,Pfaffenthal_Depth,Livange_Q,Livange_Depth,Hesperange_Q,Hesperange_Depth
2021-07-13 00:00:00,0.4284199606627226,1.2339999675750732,0.15050495974719524,2.631999969482422,0.7852428779006004,2.2980000972747803,0.10796691291034222,1.9210000038146973,0.23774892440997064,1.8070000410079956
2021-07-13 06:00:00,11.424063444137573,0.5690000057220459,9.395162761211395,1.3739999532699585,12.028568089008331,1.2869999408721924,0.23994200862944126,0.4259999990463257,16.636077761650085,1.4950000047683716
2021-07-13 12:00:00,6.832697242498398,0.36000001430511475,4.8835693299770355,0.8489999771118164,13.151825666427612,1.2970000505447388,0.0,0.2409999966621399,12.162658274173737,1.284999966621399
2021-07-13 18:00:00,11.289284229278564,0.5450000166893005,7.899643778800964,1.1399999856948853,14.67212975025177,1.4539999961853027,0.03000000142492354,0.25999999046325684,8.96452084183693,0.9700000286102295
2021-07-14 00:00:00,19.159770607948303,1.0889999866485596,16.385257840156555,2.0209999084472656,17.096952199935913,1.7200000286102295,5.021195262670517,1.4110000133514404,19.626059532165527,1.7009999752044678
2021-07-14 06:00:00,24.485684037208557,1.402999997138977,19.66006875038147,2.36299991607666,31.937624216079712,2.3410000801086426,9.457136243581772,1.781000018119812,17.090649008750916,1.5950000286102295
2021-07-14 12:00:00,18.763518929481506,1.11899995803833,16.338536739349365,2.1579999923706055,23.17833721637726,1.9579999446868896,11.86997652053833,1.909000039100647,22.217804789543152,1.843999981880188
2021-07-14 18:00:00,17.67730802297592,0.9980000257492065,15.004411339759827,1.9570000171661377,25.402300357818604,2.0390000343322754,7.503679692745209,1.6460000276565552,23.630107641220093,1.9329999685287476
2021-07-15 00:00:00,16.92504733800888,0.9419999718666077,14.404179453849792,1.878000020980835,24.496753811836243,1.9980000257492065,4.958249479532242,1.3880000114440918,21.016048192977905,1.8200000524520874
2021-07-15 06:00:00,17.086703777313232,0.949999988079071,14.532181024551392,1.8839999437332153,23.043699860572815,1.9520000219345093,4.070000275969505,1.284000039100647,19.255462288856506,1.7070000171661377
2021-07-15 12:00:00,16.475038528442383,0.9179999828338623,14.22990083694458,1.8660000562667847,22.17147946357727,1.8980000019073486,4.840818792581558,1.3660000562667847,15.990656316280365,1.531000018119812
2021-07-15 18:00:00,15.593503415584564,0.8479999899864197,13.61993134021759,1.7740000486373901,19.20883297920227,1.7569999694824219,5.743579119443893,1.4700000286102295,15.860247015953064,1.496000051498413
2021-07-16 00:00:00,14.118880331516266,0.7369999885559082,12.361235618591309,1.621000051498413,18.23486030101776,1.6790000200271606,5.278103351593018,1.4170000553131104,15.197335183620453,1.4600000381469727
2021-07-16 06:00:00,12.223672270774841,0.6119999885559082,10.037462711334229,1.4079999923706055,15.205364525318146,1.4859999418258667,4.362871423363686,1.312000036239624,14.631448984146118,1.4190000295639038
2021-07-16 12:00:00,10.226232707500458,0.5040000081062317,7.8075820207595825,1.1790000200271606,13.458034992218018,1.3550000190734863,2.6337143778800964,1.0700000524520874,13.27477216720581,1.3209999799728394
2021-07-16 18:00:00,9.343869686126709,0.46399998664855957,6.912827491760254,1.0709999799728394,12.280270457267761,1.2710000276565552,2.4129668623209,1.003999948501587,12.001481056213379,1.2120000123977661
2021-07-17 00:00:00,9.875265955924988,0.4860000014305115,7.3428696393966675,1.1089999675750732,12.70278126001358,1.309000015258789,2.8267326951026917,1.097000002861023,11.413534283638,1.156999945640564
2021-07-17 06:00:00,9.685198366641998,0.47999998927116394,7.448078095912933,1.1369999647140503,11.745596528053284,1.2309999465942383,3.4363798052072525,1.1790000200271606,9.99510794878006,1.062999963760376
