Time,Walferdange_Q,Walferdange_Depth,Steinsel_Q,Steinsel_Depth,Pfaffenthal_Q,Pfaffenthal_Depth,Livange_Q,Livange_Depth,Hesperange_Q,Hesperange_Depth
2021-07-13 00:00:00,0.4284199606627226,1.2339999675750732,0.15050495974719524,2.631999969482422,0.7852428779006004,2.2980000972747803,0.10796691291034222,1.9210000038146973,0.23774892440997064,1.8070000410079956
2021-07-13 06:00:00,11.424063444137573,0.5690000057220459,9.395162761211395,1.3739999532699585,12.028568089008331,1.2869999408721924,0.23994200862944126,0.4259999990463257,16.636077761650085,1.4950000047683716
2021-07-13 12:00:00,10.771196782588959,0.5180000066757202,7.142151892185211,1.0759999752044678,21.578436493873596,1.819000005722046,0.10796691291034222,0.29100000858306885,16.824979782104492,1.555999994277954
2021-07-13 18:00:00,20.960745811462402,1.2610000371932983,18.37585747241974,2.2839999198913574,21.979533433914185,1.9429999589920044,6.6235001385211945,1.5729999542236328,17.855395674705505,1.6480000019073486
2021-07-14 00:00:00,22.628777027130127,1.3559999465942383,19.292696118354797,2.375999927520752,26.741557121276855,2.130000114440918,12.038095891475677,1.9110000133514404,16.53841257095337,1.5390000343322754
2021-07-14 06:00:00,13.603958785533905,0.722000002861023,12.350919842720032,1.6660000085830688,16.8830007314682,1.5920000076293945,12.23700761795044,1.9240000247955322,19.165290594100952,1.684999942779541
2021-07-14 12:00:00,12.843243479728699,0.6359999775886536,10.11046588420868,1.3910000324249268,19.321318864822388,1.7280000448226929,4.8992617428302765,1.3930000066757202,22.06215262413025,1.8420000076293945
2021-07-14 18:00:00,29.949381947517395,1.625,22.70421266555786,2.568000078201294,40.19708514213562,2.6619999408721924,5.873256325721741,1.503999948501587,29.231356978416443,2.183000087738037
2021-07-15 00:00:00,90.43212890625,2.765000104904175,63.325549960136414,3.5399999618530273,122.10115432739258,4.738999843597412,22.819066643714905,2.1570000648498535,57.63633728027344,3.0840001106262207
2021-07-15 06:00:00,103.12604904174805,2.9660000801086426,82.9379540681839,3.7330000400543213,160.96028327941895,5.443999767303467,102.39426851272583,2.8489999771118164,100.77075004577637,4.067999839782715
2021-07-15 12:00:00,99.37950611114502,2.9030001163482666,77.28136837482452,3.678999900817871,175.7194995880127,5.6539998054504395,89.91782784461975,2.76200008392334,166.1382246017456,5.166999816894531
2021-07-15 18:00:00,102.65095472335815,2.9560000896453857,81.85334861278534,3.7209999561309814,175.62859058380127,5.7230000495910645,41.29649996757507,2.36899995803833,144.10142421722412,4.889999866485596
2021-07-16 00:00:00,94.65337753295898,2.8429999351501465,73.30530643463135,3.6419999599456787,136.61073207855225,4.931000232696533,28.604827523231506,2.234999895095825,99.84451532363892,4.132999897003174
2021-07-16 06:00:00,76.84927225112915,2.6050000190734863,57.11471676826477,3.4760000705718994,92.00272560119629,4.015999794006348,20.79999566078186,2.125999927520752,61.54157519340515,3.296999931335449
2021-07-16 12:00:00,45.84232807159424,2.1589999198913574,37.92438521981239,3.2160000801086426,52.097015380859375,3.0329999923706055,15.919842422008514,2.0320000648498535,36.91569805145264,2.5169999599456787
2021-07-16 18:00:00,23.86270523071289,1.4789999723434448,20.793607234954834,2.5869998931884766,33.325276374816895,2.368000030517578,9.869352579116821,1.8179999589920044,27.989462018013,2.1619999408721924
2021-07-17 00:00:00,17.165187001228333,0.9779999852180481,14.68245267868042,1.9639999866485596,24.437795877456665,1.9950000047683716,6.338500827550888,1.5299999713897705,21.9752299785614,1.8799999952316284
2021-07-17 06:00:00,13.737236559391022,0.7110000252723694,11.76650583744049,1.5759999752044678,18.061034083366394,1.6660000085830688,3.760664686560631,1.2289999723434448,16.647847890853882,1.5750000476837158
